"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
,40.27
,40.26
,40.29
,40.53
,40.70
,40.50
,40.40
,40.31
,40.29
,40.27
,40.31
,40.19
,40.01
,39.93
,40.14
0.000,40.20
,40.25
,40.26
,40.31
,40.21
,40.13
,40.14
,40.05
,40.23
,40.25
,40.25
,40.27
,40.31
,40.31
,40.12
,40.08
,40.25
,40.25
,40.25
,40.26
,40.31
,40.21
,40.11
,40.03
,40.09
,40.18
,40.26
,40.31
,40.25
,40.37
,40.25
,40.11
,40.26
,40.26
,40.31
,40.27
,40.28
,40.27
,40.46
,40.50
,40.57
,40.46
,40.37
,40.29
,40.32
,40.22
,40.27
,40.49
,40.60
,40.34
0.000,40.31
,40.25
,40.32
,40.19
,40.33
,40.57
,40.70
,40.53
,40.30
,40.35
,40.25
,40.37
,40.21
,40.07
,40.07
,40.01
,40.01
,40.25
,40.21
,40.32
,40.20
,40.40
,40.47
,40.42
,40.52
,40.41
,40.36
,40.29
,40.35
,40.25
,40.18
,40.38
,40.50
,40.31
,40.27
,40.25
,40.31
,40.25
,40.37
,40.22
,40.03
,40.01
,40.25
,40.25
,40.27
,40.31
,40.21
,40.33
,40.58
,40.70
0.000,40.54
,40.37
,40.29
,40.32
,40.25
,40.37
,40.31
,40.15
,40.28
,40.34
,40.31
,40.25
,40.31
,40.25
,40.44
,40.36
,40.39
,40.42
,40.31
,40.27
,40.31
,40.25
,40.38
,40.29
,40.13
,40.26
,40.35
,40.31
,40.28
,40.34
,40.23
,40.31
,40.53
,40.65
,40.70
,40.42
,40.37
,40.27
,40.32
,40.25
,40.42
,40.25
,40.07
,40.07
,40.31
,40.25
,40.35
,40.29
,40.33
,40.25
0.000,40.45
,40.59
,40.70
,40.65
,40.37
,40.37
,40.31
,40.29
,40.31
,40.34
,40.15
,40.00
,40.08
,40.25
,40.29
,40.26
,40.31
,40.27
,40.44
,40.34
,40.33
,40.42
,40.32
,40.31
,40.32
,40.26
,40.37
,40.20
,40.03
,40.08
,40.24
,40.30
,40.31
,40.26
,40.36
,40.19
,40.03
,39.97
,40.16
,40.24
,40.25
,40.26
,40.30
,40.26
,40.50
,40.70
,40.52
,40.41
,40.31
,40.31
0.000,40.28
,40.37
,40.26
,40.07
,39.98
,40.15
,40.19
,40.28
,40.31
,40.25
,40.37
,40.41
,40.27
,40.36
,40.43
,40.31
,40.35
,40.25
,40.42
,40.27
,40.07
,39.95
,39.94
,40.21
,40.33
,40.19
,40.37
,40.26
,40.18
,40.41
,40.64
,40.67
,40.38
,40.31
,40.28
,40.33
,40.27
,40.19
,40.40
,40.45
,40.24
,40.30
,40.25
,40.29
,40.33
,40.25
,40.24
,40.38
,40.29
,40.27
0.000,40.25
,40.25
,40.28
,40.32
,40.24
,40.05
,39.95
,40.16
,40.23
,40.25
,40.27
,40.27
,40.34
,40.50
,40.60
,40.46
,40.39
,40.35
,40.31
,40.27
,40.37
,40.21
,40.05
,40.21
,40.25
,40.28
,40.31
,40.25
,40.36
,40.20
,40.05
,39.99
,40.17
,40.21
,40.28
,40.31
,40.25
,40.37
,40.30
,40.11
,40.11
,40.31
,40.27
,40.28
,40.31
,40.30
,40.28
,40.19
,40.40
,40.50
0.000,40.31
,40.31
,40.31
,40.31
,40.26
,40.28
,40.28
,40.53
,40.68
,40.44
,40.35
,40.31
,40.30
,40.31
,40.31
,40.27
,40.11
,40.01
,40.18
,40.25
,40.25
,40.27
,40.29
,40.31
,40.22
,40.03
,40.01
,40.15
,40.24
,40.25
,40.30
,40.31
,40.25
,40.37
,40.41
,40.31
,40.31
,40.31
,40.30
,40.31
,40.25
,40.46
,40.64
,40.55
,40.41
,40.35
,40.31
,40.31
,40.31
,40.32
0.000,40.14
,40.15
,40.25
,40.27
,40.27
,40.27
,40.31
,40.19
,40.34
,40.42
,40.27
,40.26
,40.27
,40.27
,40.29
,40.25
,40.44
,40.44
,40.55
,40.39
,40.33
,40.31
,40.31
,40.28
,40.32
,40.12
,39.99
,40.11
,40.19
,40.25
,40.31
,40.27
,40.28
,40.17
,40.18
,40.14
,40.13
,40.23
,40.29
,40.25
,40.28
,40.25
,40.49
,40.68
,40.65
,40.38
,40.34
,40.31
,40.27
,40.33
0.000,40.15
,40.06
,39.99
,40.14
,40.18
,40.27
,40.29
,40.25
,40.27
,40.52
,40.70
,40.53
,40.31
,40.29
,40.31
,40.23
,40.31
,40.23
,40.08
,40.00
,39.99
,40.18
,40.19
,40.25
,40.31
,40.20
,40.39
,40.44
,40.43
,40.51
,40.32
,40.31
,40.31
,40.25
,40.35
,40.19
,40.06
,39.99
,40.00
,40.19
,40.21
,40.24
,40.29
,40.23
,40.21
,40.46
,40.57
,40.34
,40.31
,40.26
0.000,40.31
,40.21
,40.38
,40.35
,40.20
,40.34
,40.35
,40.23
,40.41
,40.40
,40.22
,40.21
,40.43
,40.26
,40.30
,40.30
,40.13
,40.07
,40.12
,40.07
,40.00
,40.25
,40.23
,40.30
,40.27
,40.26
,40.47
,40.44
,40.45
,40.55
,40.33
,40.34
,40.27
,40.26
,40.44
,40.30
,40.10
,39.99
,40.08
,40.41
,40.45
,40.23
,40.03
,40.00
,40.11
,40.08
,39.99
,39.98
,40.17
,40.48
0.000,40.54
,40.45
,40.53
,40.63
,40.39
,40.18
,40.40
,40.50
,40.39
,40.37
,40.51
,40.34
,40.37
,40.25
,40.31
,40.20
,40.35
,40.37
,40.16
,40.05
,40.20
,40.34
,40.25
,40.31
,40.18
,40.37
,40.22
,40.03
,39.94
,40.03
,40.25
,40.20
,40.31
,40.19
,40.33
,40.58
,40.70
,40.46
,40.37
,40.31
,40.28
,40.29
,40.31
,40.24
,40.42
,40.40
,40.25
,40.31
,40.50
,40.32
0.000,40.12
,40.05
,40.00
,40.01
,40.18
,40.25
,40.25
,40.25
,40.30
,40.27
,40.09
,39.99
,40.20
,40.20
,40.26
,40.28
,40.24
,40.27
,40.49
,40.57
,40.66
,40.43
,40.37
,40.26
,40.30
,40.25
,40.35
,40.18
,40.01
,39.93
,40.15
,40.23
,40.25
,40.25
,40.31
,40.22
,40.29
,40.40
,40.21
,40.05
,40.07
,40.35
,40.29
,40.15
,40.36
,40.49
,40.40
,40.49
,40.48
,40.26
0.000,40.30
,40.24
,40.31
,40.16
,40.12
,40.25
,40.26
,40.11
,40.19
,40.26
,40.19
,40.32
,40.19
,40.01
,39.93
,39.97
,40.18
,40.19
,40.24
,40.29
,40.20
,40.34
,40.34
,40.19
,40.25
,40.35
,40.26
,40.27
,40.29
,40.23
,40.25
,40.45
,40.50
,40.56
,40.51
,40.27
,40.32
,40.20
,40.31
,40.21
,40.08
,40.11
,40.07
,40.00
,40.12
,40.31
,40.15
,40.27
,40.45
,40.34
0.000,40.16
,40.07
,40.20
,40.46
,40.45
,40.20
,40.12
,40.33
,40.50
,40.43
,40.27
,40.18
,40.33
,40.53
,40.59
,40.37
,40.15
,40.01
,39.93
,39.93
,39.93
,40.11
,40.41
,40.57
,40.41
,40.21
,40.11
,40.19
,40.42
,40.56
,40.38
,40.13
,40.03
,40.18
,40.45
,40.63
,40.67
,40.46
,40.19
,40.17
,40.37
,40.27
,40.11
,40.14
,40.36
,40.59
,40.70
,40.55
,40.29
,40.08
0.000,40.05
,40.30
,40.50
,40.40
,40.18
,40.02
,39.93
,39.93
,39.93
,39.96
,40.15
,40.45
,40.48
,40.24
,40.03
,39.94
,39.93
,39.93
,39.93
,39.91
,39.88
,39.93
,40.13
,40.42
,40.63
,40.65
,40.54
,40.46
,40.55
,40.68
,40.68
,40.46
,40.19
,40.02
,39.94
,39.93
,39.93
,39.93
,39.93
,39.92
,39.95
,40.23
,40.50
,40.48
,40.29
,40.14
,40.12
,40.30
,40.50
,40.30
0.000,40.12
,40.12
,40.25
,40.31
,40.20
,40.06
,40.17
,40.37
,40.20
,40.06
,40.06
,40.12
,40.07
,39.99
,40.14
,40.27
,40.18
,40.35
,40.25
,40.11
,40.12
,40.11
,40.02
,40.07
,40.25
,40.18
,40.31
,40.21
,40.10
,40.21
,40.37
,40.33
,40.13
,40.07
,40.31
,40.23
,40.21
,40.37
,40.21
,40.09
,40.05
,40.06
,40.01
,40.01
,40.30
,40.23
,40.18
,40.41
,40.44
,40.31
0.000,40.32
,40.50
,40.37
,40.18
,40.32
,40.39
,40.19
,40.05
,39.99
,39.93
,39.93
,40.17
,40.37
,40.20
,40.12
,40.35
,40.59
,40.70
,40.76
,40.68
,40.35
,40.14
,40.28
,40.53
,40.67
,40.70
,40.76
,40.75
,40.53
,40.23
,40.06
,40.07
,40.30
,40.54
,40.70
,40.76
,40.82
,40.82
,40.82
,40.82
,40.82
,40.76
,40.70
,40.58
,40.46
,40.37
,40.28
,40.17
,40.06
,39.97
0.000,40.04
,40.35
,40.44
,40.24
,40.07
,39.97
,39.93
,39.93
,39.95
,40.14
,40.43
,40.61
,40.60
,40.57
,40.63
,40.70
,40.76
,40.81
,40.82
,40.79
,40.67
,40.46
,40.27
,40.25
,40.41
,40.57
,40.38
,40.15
,40.17
,40.45
,40.60
,40.64
,40.70
,40.57
,40.27
,40.28
,40.44
,40.26
,40.07
,39.99
,40.21
,40.35
,40.20
,40.33
,40.21
,40.13
,40.34
,40.46
,40.25
,40.19
0.000,40.31
,40.19
,40.30
,40.51
,40.58
,40.70
,40.55
,40.27
,40.36
,40.30
,40.11
,40.00
,39.93
,39.93
,40.07
,40.31
,40.20
,40.14
,40.39
,40.50
,40.39
,40.24
,40.25
,40.42
,40.57
,40.47
,40.22
,40.03
,39.93
,39.89
,39.87
,39.94
,40.21
,40.37
,40.21
,40.20
,40.37
,40.27
,40.08
,39.99
,39.98
,39.93
,40.02
,40.30
,40.23
,40.13
,40.34
,40.58
,40.62
,40.38
0.000,40.18
,40.34
,40.22
,40.22
,40.47
,40.65
,40.72
,40.50
,40.25
,40.36
,40.28
,40.10
,40.13
,40.25
,40.15
,40.05
,40.24
,40.27
,40.21
,40.37
,40.25
,40.07
,39.97
,39.94
,40.21
,40.33
,40.18
,40.26
,40.50
,40.48
,40.38
,40.40
,40.57
,40.53
,40.25
,40.08
,40.14
,40.41
,40.62
,40.62
,40.48
,40.38
,40.43
,40.52
,40.68
,40.74
,40.56
,40.31
,40.11
,40.00
0.000,39.93
,39.93
,39.93
,39.93
,39.99
,40.18
,40.46
,40.63
,40.54
,40.31
,40.12
,40.00
,40.00
,40.24
,40.50
,40.45
,40.25
,40.10
,40.07
,40.28
,40.50
,40.38
,40.15
,40.01
,39.93
,39.97
,40.24
,40.38
,40.21
,40.15
,40.37
,40.58
,40.70
,40.67
,40.38
,40.18
,40.34
,40.32
,40.15
,40.12
,40.25
,40.31
,40.20
,40.07
,40.23
,40.31
,40.18
,40.31
,40.50
,40.44
0.000,40.44
,40.57
,40.42
,40.25
,40.37
,40.29
,40.13
,40.05
,40.06
,40.04
,39.99
,40.22
,40.23
,40.22
,40.36
,40.21
,40.03
,39.94
,39.97
,40.23
,40.27
,40.18
,40.37
,40.29
,40.09
,39.99
,39.93
,39.93
,40.18
,40.32
,40.18
,40.28
,40.32
,40.14
,40.13
,40.33
,40.42
,40.25
,40.12
,40.29
,40.21
,40.29
,40.33
,40.15
,40.04
,39.99
,40.07
,40.25
,40.20
,40.28
0.000,40.25
,40.32
,40.15
,40.12
,40.18
,40.09
,40.10
,40.23
,40.25
,40.25
,40.29
,40.37
,40.21
,40.10
,40.27
,40.26
,40.31
,40.24
,40.31
,40.27
,40.09
,39.99
,39.99
,40.22
,40.27
,40.20
,40.35
,40.21
,40.17
,40.31
,40.50
,40.57
,40.41
,40.17
,40.18
,40.37
,40.25
,40.07
,40.05
,40.06
,40.00
,40.00
,40.26
,40.23
,40.26
,40.35
,40.19
,40.09
,40.05
,40.01
0.000,40.11
,40.25
,40.24
,40.27
,40.21
,40.40
,40.37
,40.39
,40.43
,40.31
,40.28
,40.31
,40.25
,40.37
,40.21
,40.05
,40.09
,40.25
,40.28
,40.25
,40.29
,40.25
,40.37
,40.21
,40.07
,40.20
,40.29
,40.29
,40.25
,40.31
,40.23
,40.21
,40.47
,40.64
,40.66
,40.38
,40.27
,40.33
,40.24
,40.37
,40.22
,40.12
,40.30
,40.44
,40.37
,40.16
,40.21
,40.27
,40.25
,40.33
0.000,40.18
,40.12
,40.18
,40.09
,40.15
,40.23
,40.26
,40.23
,40.28
,40.43
,40.32
,40.36
,40.41
,40.31
,40.28
,40.31
,40.24
,40.35
,40.41
,40.31
,40.45
,40.38
,40.31
,40.26
,40.31
,40.20
,40.29
,40.51
,40.63
,40.66
,40.39
,40.35
,40.27
,40.30
,40.29
,40.17
,40.26
,40.48
,40.63
,40.50
,40.24
,40.19
,40.37
,40.23
,40.27
,40.41
,40.25
,40.08
,39.99
,40.11
0.000,40.37
,40.24
,40.30
,40.24
,40.29
,40.29
,40.15
,40.15
,40.31
,40.37
,40.27
,40.13
,40.00
,39.93
,39.93
,39.93
,39.93
,40.11
,40.31
,40.20
,40.28
,40.37
,40.19
,40.07
,40.06
,40.12
,40.07
,40.02
,39.97
,39.93
,39.93
,39.93
,39.93
,39.93
,39.94
,39.99
,40.05
,40.14
,40.28
,40.49
,40.67
,40.72
,40.60
,40.34
,40.12
,39.99
,39.94
,39.93
,39.93
,39.97
0.000,40.27
,40.41
,40.21
,40.13
,40.36
,40.58
,40.70
,40.74
,40.50
,40.22
,40.29
,40.42
,40.23
,40.07
,40.00
,39.99
,39.93
,40.10
,40.40
,40.34
,40.15
,40.23
,40.44
,40.31
,40.13
,40.00
,39.94
,39.93
,39.93
,39.93
,39.93
,39.99
,40.12
,40.18
,40.24
,40.18
,40.10
,40.01
,39.95
,39.93
,39.93
,40.03
,40.33
,40.51
,40.36
,40.15
,40.20
,40.45
,40.55
,40.45
0.000,40.37
,40.51
,40.62
,40.42
,40.17
,40.07
,40.16
,40.30
,40.31
,40.19
,40.06
,40.15
,40.37
,40.29
,40.10
,40.05
,40.05
,40.05
,39.99
,40.04
,40.34
,40.29
,40.13
,40.12
,40.18
,40.17
,40.06
,40.15
,40.31
,40.19
,40.32
,40.44
,40.27
,40.13
,40.09
,40.28
,40.41
,40.23
,40.34
,40.34
,40.15
,40.09
,40.08
,40.03
,40.01
,40.26
,40.28
,40.24
,40.35
,40.20
0.000,40.27
,40.50
,40.46
,40.45
,40.57
,40.37
,40.31
,40.29
,40.28
,40.36
,40.18
,40.05
,39.99
,40.07
,40.31
,40.20
,40.35
,40.26
,40.12
,40.21
,40.31
,40.18
,40.13
,40.28
,40.25
,40.30
,40.25
,40.43
,40.39
,40.31
,40.44
,40.38
,40.36
,40.27
,40.36
,40.27
,40.09
,39.98
,40.00
,40.23
,40.26
,40.26
,40.32
,40.23
,40.31
,40.55
,40.62
,40.38
,40.32
,40.33
0.000,40.29
,40.35
,40.17
,40.12
,40.12
,40.04
,40.12
,40.27
,40.27
,40.28
,40.31
,40.32
,40.15
,40.12
,40.07
,40.03
,40.24
,40.25
,40.35
,40.26
,40.29
,40.53
,40.63
,40.71
,40.52
,40.37
,40.32
,40.37
,40.25
,40.39
,40.50
,40.50
,40.63
,40.45
,40.40
,40.32
,40.37
,40.28
,40.13
,40.18
,40.16
,40.05
,40.16
,40.33
,40.19
,40.27
,40.51
,40.57
,40.63
,40.70
0.000,40.48
,40.31
,40.36
,40.25
,40.39
,40.33
,40.12
,39.98
,39.93
,39.93
,40.18
,40.42
,40.24
,40.12
,40.18
,40.31
,40.33
,40.21
,40.06
,40.17
,40.37
,40.21
,40.23
,40.44
,40.34
,40.14
,40.01
,40.08
,40.36
,40.32
,40.23
,40.40
,40.29
,40.08
,39.99
,40.11
,40.31
,40.20
,40.31
,40.19
,40.30
,40.53
,40.62
,40.70
,40.51
,40.31
,40.37
,40.21
,40.38
,40.43
0.000,40.27
,40.31
,40.44
,40.28
,40.32
,40.24
,40.37
,40.26
,40.07
,39.94
,40.01
,40.25
,40.19
,40.31
,40.20
,40.34
,40.53
,40.63
,40.68
,40.44
,40.35
,40.28
,40.31
,40.27
,40.12
,40.21
,40.25
,40.10
,40.21
,40.21
,40.31
,40.23
,40.37
,40.33
,40.14
,40.09
,40.31
,40.25
,40.31
,40.25
,40.33
,40.15
,40.05
,39.99
,40.00
,40.18
,40.22
,40.25
,40.31
,40.23
0.000,40.18
,40.25
,40.16
,40.15
,40.25
,40.29
,40.25
,40.35
,40.30
,40.12
,40.05
,40.28
,40.25
,40.31
,40.25
,40.32
,40.19
,40.22
,40.37
,40.25
,40.18
,40.29
,40.27
,40.27
,40.31
,40.35
,40.15
,40.01
,40.13
,40.28
,40.29
,40.26
,40.31
,40.22
,40.36
,40.59
,40.70
,40.45
,40.37
,40.31
,40.26
,40.31
,40.25
,40.44
,40.58
,40.69
,40.45
,40.37
,40.31
,40.31
0.000,40.28
,40.33
,40.50
,40.61
,40.55
,40.39
,40.31
,40.28
,40.31
,40.23
,40.42
,40.62
,40.64
,40.39
,40.34
,40.31
,40.28
,40.27
,40.27
,40.49
,40.66
,40.59
,40.37
,40.33
,40.34
,40.25
,40.37
,40.22
,40.06
,40.12
,40.29
,40.25
,40.29
,40.28
,40.32
,40.15
,40.12
,40.12
,40.03
,40.12
,40.27
,40.24
,40.33
,40.19
,40.38
,40.57
,40.63
,40.66
,40.40
,40.34
0.000,40.28
,40.30
,40.34
,40.15
,40.05
,39.99
,39.95
,40.20
,40.27
,40.20
,40.37
,40.23
,40.06
,40.12
,40.18
,40.08
,40.00
,40.22
,40.27
,40.18
,40.35
,40.40
,40.21
,40.10
,40.23
,40.44
,40.31
,40.18
,40.39
,40.50
,40.39
,40.27
,40.35
,40.55
,40.53
,40.26
,40.07
,40.05
,40.17
,40.35
,40.43
,40.34
,40.21
,40.07
,39.98
,39.93
,39.93
,40.01
,40.21
,40.39
0.000,40.50
,40.53
,40.47
,40.29
,40.10
,39.99
,39.99
,40.17
,40.45
,40.47
,40.25
,40.06
,39.95
,40.00
,40.27
,40.41
,40.21
,40.12
,40.34
,40.57
,40.70
,40.59
,40.28
,40.21
,40.37
,40.21
,40.18
,40.41
,40.57
,40.57
,40.66
,40.61
,40.31
,40.22
,40.42
,40.40
,40.21
,40.06
,40.01
,40.19
,40.44
,40.33
,40.13
,40.12
,40.33
,40.55
,40.70
,40.71
,40.68
,40.51
0.000,40.30
,40.12
,40.00
,39.93
,39.91
,39.88
,39.87
,39.87
,39.93
,40.01
,40.29
,40.53
,40.54
,40.41
,40.35
,40.44
,40.58
,40.57
,40.32
,40.10
,39.99
,40.09
,40.32
,40.53
,40.63
,40.47
,40.23
,40.05
,39.95
,39.93
,39.93
,39.89
,39.95
,40.23
,40.22
,40.23
,40.37
,40.20
,40.04
,39.99
,40.15
,40.20
,40.25
,40.29
,40.26
,40.25
,40.18
,40.31
,40.20
,40.25
0.000,40.25
,40.25
,40.26
,40.31
,40.21
,40.11
,40.05
,40.18
,40.22
,40.25
,40.25
,40.31
,40.19
,40.36
,40.57
,40.56
,40.32
,40.36
,40.25
,40.37
,40.22
,40.08
,40.01
,39.99
,40.17
,40.24
,40.19
,40.37
,40.28
,40.11
,39.99
,40.06
,40.30
,40.24
,40.23
,40.33
,40.18
,40.08
,40.05
,40.01
,40.15
,40.18
,40.25
,40.25
,40.25
,40.25
,40.29
,40.13
,39.99
,40.03
0.000,40.18
,40.25
,40.25
,40.26
,40.26
,40.27
,40.18
,40.25
,40.19
,40.25
,40.25
,40.25
,40.25
,40.25
,40.29
,40.19
,40.11
,40.03
,40.09
,40.18
,40.21
,40.25
,40.27
,40.22
,40.17
,40.18
,40.13
,40.15
,40.24
,40.28
,40.24
,40.29
,40.34
,40.17
,40.03
,39.99
,40.09
,40.35
,40.36
,40.15
,40.02
,39.96
,39.93
,40.08
,40.31
,40.21
,40.19
,40.40
,40.40
,40.27
0.000,40.27
,40.44
,40.29
,40.27
,40.27
,40.20
,40.37
,40.24
,40.07
,39.97
,40.01
,40.27
,40.22
,40.29
,40.23
,40.26
,40.37
,40.21
,40.07
,40.09
,40.31
,40.21
,40.29
,40.19
,40.31
,40.21
,40.12
,40.27
,40.47
,40.57
,40.41
,40.20
,40.05
,40.12
,40.35
,40.55
,40.64
,40.70
,40.65
,40.49
,40.29
,40.13
,40.05
,40.10
,40.30
,40.50
,40.63
,40.70
,40.65
,40.37
0.000,40.23
,40.31
,40.19
,40.29
,40.30
,40.14
,40.05
,39.99
,39.99
,40.11
,40.31
,40.19
,40.28
,40.34
,40.18
,40.02
,39.94
,39.93
,40.11
,40.31
,40.20
,40.21
,40.38
,40.30
,40.11
,40.00
,39.99
,40.11
,40.38
,40.50
,40.34
,40.15
,40.02
,39.95
,39.93
,39.93
,39.93
,39.99
,40.14
,40.39
,40.55
,40.53
,40.45
,40.44
,40.54
,40.46
,40.23
,40.26
,40.37
,40.25
0.000,40.09
,40.05
,40.23
,40.27
,40.27
,40.27
,40.27
,40.34
,40.18
,40.05
,40.15
,40.27
,40.26
,40.25
,40.27
,40.28
,40.25
,40.12
,40.12
,40.06
,40.13
,40.19
,40.25
,40.25
,40.28
,40.18
,40.34
,40.53
,40.63
,40.44
,40.26
,40.31
,40.24
,40.31
,40.21
,40.18
,40.36
,40.52
,40.55
,40.35
,40.18
,40.31
,40.33
,40.15
,40.11
,40.12
,40.13
,40.08
,40.00
,40.17
0.000,40.33
,40.21
,40.07
,40.12
,40.24
,40.20
,40.08
,40.10
,40.31
,40.21
,40.26
,40.43
,40.39
,40.41
,40.48
,40.30
,40.31
,40.24
,40.32
,40.33
,40.20
,40.16
,40.31
,40.27
,40.25
,40.27
,40.18
,40.31
,40.37
,40.21
,40.07
,39.99
,39.99
,40.05
,40.28
,40.44
,40.32
,40.14
,40.09
,40.27
,40.46
,40.57
,40.63
,40.51
,40.27
,40.26
,40.27
,40.26
,40.27
,40.25
0.000,40.37
,40.26
,40.13
,40.15
,40.31
,40.23
,40.28
,40.28
,40.14
,40.02
,39.99
,40.17
,40.21
,40.27
,40.24
,40.27
,40.37
,40.28
,40.18
,40.25
,40.44
,40.34
,40.16
,40.12
,40.18
,40.17
,40.07
,40.20
,40.24
,40.25
,40.26
,40.20
,40.38
,40.44
,40.44
,40.50
,40.38
,40.27
,40.33
,40.19
,40.27
,40.45
,40.57
,40.60
,40.41
,40.25
,40.30
,40.25
,40.29
,40.18
0.000,40.28
,40.45
,40.57
,40.59
,40.40
,40.25
,40.31
,40.20
,40.21
,40.42
,40.57
,40.60
,40.38
,40.25
,40.31
,40.21
,40.26
,40.37
,40.33
,40.21
,40.28
,40.44
,40.28
,40.18
,40.36
,40.33
,40.18
,40.08
,40.15
,40.36
,40.26
,40.23
,40.37
,40.26
,40.10
,40.02
,40.12
,40.31
,40.23
,40.21
,40.37
,40.31
,40.17
,40.12
,40.28
,40.29
,40.22
,40.30
,40.22
,40.34
0.000,40.27
,40.12
,40.03
,39.99
,40.13
,40.31
,40.20
,40.13
,40.31
,40.49
,40.52
,40.33
,40.18
,40.29
,40.28
,40.14
,40.12
,40.25
,40.27
,40.21
,40.10
,40.02
,40.05
,40.17
,40.31
,40.28
,40.13
,40.05
,40.15
,40.37
,40.27
,40.11
,40.04
,39.99
,39.99
,40.21
,40.33
,40.20
,40.12
,40.31
,40.50
,40.57
,40.45
,40.21
,40.13
,40.33
,40.33
,40.15
,40.07
,40.05
0.000,40.12
,40.09
,40.05
,39.99
,39.99
,40.09
,40.32
,40.51
,40.63
,40.64
,40.62
,40.47
,40.25
,40.10
,40.01
,39.98
,39.94
,39.93
,39.93
,39.93
,39.93
,39.93
,39.99
,39.99
,40.05
,40.05
,40.06
,40.05
,40.02
,39.99
,39.96
,39.99
,40.11
,40.35
,40.54
,40.63
,40.63
,40.69
,40.68
,40.50
,40.22
,40.07
,40.04
,40.02
,39.99
,39.99
,40.22
,40.27
,40.14
,40.29
0.000,40.44
,40.33
,40.25
,40.35
,40.45
,40.27
,40.20
,40.37
,40.28
,40.10
,40.00
,39.99
,40.23
,40.22
,40.27
,40.27
,40.19
,40.40
,40.50
,40.57
,40.44
,40.31
,40.26
,40.30
,40.21
,40.31
,40.37
,40.22
,40.23
,40.37
,40.26
,40.31
,40.25
,40.20
,40.40
,40.38
,40.31
,40.41
,40.40
,40.25
,40.31
,40.20
,40.32
,40.34
,40.17
,40.05
,40.13
,40.35
,40.24
,40.27
0.000,40.29
,40.14
