"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
,40.18
,40.18
,40.18
,40.21
,40.24
,40.25
,40.25
,40.21
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
-0.017,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.18
,40.19
,40.19
,40.19
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.16
,40.13
,40.12
,40.13
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.15
,40.12
,40.12
,40.12
,40.12
,40.13
,40.15
,40.18
,40.18
,40.18
,40.18
,40.16
,40.18
,40.18
,40.17
,40.16
,40.15
,40.16
-0.017,40.13
,40.13
,40.14
,40.15
,40.17
,40.18
,40.18
,40.18
,40.15
,40.13
,40.17
,40.18
,40.18
,40.16
,40.15
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.15
,40.17
,40.13
,40.12
,40.18
,40.18
,40.17
,40.13
,40.12
,40.15
,40.13
,40.17
,40.17
,40.13
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
-0.017,40.12
,40.12
,40.13
,40.12
,40.12
,40.12
,40.14
,40.12
,40.12
,40.12
,40.12
,40.13
,40.12
,40.11
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.11
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.13
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.06
,40.05
,40.05
,40.05
,40.11
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
-0.017,40.12
,40.12
,40.12
,40.12
,40.11
,40.10
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.13
,40.18
,40.18
,40.15
,40.12
,40.12
,40.12
,40.12
,40.08
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.18
,40.18
,40.18
,40.14
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.13
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
-0.017,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.11
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.13
,40.18
,40.18
,40.15
,40.12
,40.12
,40.12
,40.12
,40.12
,40.09
,40.06
,40.05
,40.07
,40.11
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.08
,40.06
,40.05
,40.05
,40.10
,40.12
,40.12
-0.017,40.12
,40.12
,40.12
,40.14
,40.17
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.11
,40.07
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.15
,40.13
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.13
,40.13
,40.18
,40.18
,40.18
,40.17
,40.15
,40.13
,40.12
,40.12
,40.12
,40.12
-0.017,40.12
,40.12
,40.12
,40.12
,40.12
,40.13
,40.12
,40.18
,40.18
,40.18
,40.18
,40.18
,40.15
,40.13
,40.13
,40.12
,40.12
,40.12
,40.12
,40.11
,40.12
,40.12
,40.12
,40.12
,40.12
,40.14
,40.12
,40.12
,40.15
,40.12
,40.13
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.08
,40.12
,40.12
