"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
,44.40
,44.41
,44.37
,44.35
,44.41
,44.37
,44.41
,44.40
,44.41
,44.41
,44.35
,44.41
,44.48
,44.48
,44.48
,44.41
,44.41
,44.42
,44.43
,44.48
,44.41
,44.35
,44.35
,44.41
,44.41
,44.41
,44.41
,44.41
,44.42
,44.35
,44.35
,44.38
,44.48
,44.46
,44.48
,44.47
,44.52
,44.51
,44.42
,44.36
,44.35
,44.34
,44.37
,44.54
,44.54
,44.48
,44.45
-0.070,44.55
,44.68
,44.80
,44.80
,44.86
,44.86
,44.86
,44.86
,44.85
,44.78
,44.71
,44.67
,44.65
,44.67
,44.74
,44.70
,44.60
,44.60
,44.70
,44.75
,44.71
,44.67
,44.67
,44.80
,44.78
,44.69
,44.74
,44.75
,44.68
,44.67
,44.67
,44.64
,44.60
,44.66
,44.76
,44.86
,44.76
,44.68
,44.67
,44.67
,44.67
,44.69
,44.70
,44.71
,44.73
,44.74
,44.74
,44.73
,44.73
,44.73
-0.070,44.84
,44.92
,44.87
,44.78
,44.72
,44.67
,44.67
,44.73
,44.82
,44.92
,44.89
,44.82
,44.80
,44.80
,44.84
,44.81
,44.80
,44.80
,44.92
,45.05
,45.12
,45.11
,44.98
,44.87
,44.86
,45.01
,45.09
,45.03
,44.99
,45.01
,45.12
,45.04
,44.96
,45.05
,45.06
,44.99
,44.93
,44.92
,44.96
,45.08
,45.08
,44.99
,45.05
,45.01
,45.00
,45.12
,45.15
,45.18
,45.23
,45.12
-0.070,45.05
,45.06
,45.05
,45.04
,44.94
,44.87
,44.84
,44.86
,44.99
,44.97
,44.99
,44.99
,44.99
,44.92
,44.88
,44.86
,44.86
,44.99
,44.92
,44.99
,44.92
,44.86
,44.99
,45.00
,44.94
,44.92
,45.04
,44.99
,44.99
,45.08
,45.18
,45.24
,45.25
,45.20
,45.07
,44.93
,44.94
,45.08
,45.12
,45.06
,44.99
,45.01
,45.12
,45.12
,44.99
,44.89
,44.86
,44.92
,44.92
,44.92
-0.070,44.90
,44.92
,45.05
,45.02
,44.93
,44.92
,44.92
,44.92
,44.88
,44.92
,44.99
,44.95
,45.03
,45.05
,44.97
,44.92
,44.98
,45.11
,45.05
,45.07
,45.02
,45.05
,45.12
,45.10
,45.05
,45.17
,45.16
,45.05
,45.05
,45.14
,45.09
,44.99
,44.92
,44.91
,44.86
,44.86
,44.86
,44.99
,45.16
,45.19
,45.10
,45.03
,44.99
,45.05
,45.10
,45.05
,44.99
,44.99
,45.12
,45.18
-0.070,45.11
,45.04
,44.99
,44.99
,44.99
,45.13
,45.19
,45.13
,45.05
,45.02
,45.00
,44.99
,45.07
,45.25
,45.28
,45.19
,45.10
,45.05
,45.01
,44.99
,45.05
,45.17
,45.28
,45.37
,45.37
,45.31
,45.23
,45.15
,45.11
,45.07
,45.12
,45.16
,45.26
,45.37
,45.44
,45.40
,45.29
,45.14
,45.05
,45.09
,45.25
,45.37
,45.44
,45.34
,45.19
,45.15
,45.25
,45.19
,45.12
,45.09
-0.070,45.12
,45.07
,45.05
,45.11
,45.25
,45.25
,45.17
,45.12
,45.12
,45.12
,45.12
,45.09
,45.12
,45.23
,45.41
,45.44
,45.35
,45.27
,45.24
,45.19
,45.19
,45.18
,45.18
,45.25
,45.36
,45.50
,45.57
,45.47
,45.35
,45.26
,45.23
,45.19
,45.19
,45.24
,45.31
,45.42
,45.55
,45.63
,45.63
,45.63
,45.64
,45.63
,45.54
,45.41
,45.31
,45.24
,45.19
,45.18
,45.18
,45.18
-0.070,45.19
,45.21
,45.24
,45.25
,45.25
,45.25
,45.25
,45.25
,45.25
,45.25
,45.25
,45.25
,45.26
,45.41
,45.50
,45.42
,45.33
,45.29
,45.29
,45.36
,45.50
,45.43
,45.33
,45.31
,45.38
,45.44
,45.44
,45.36
,45.32
,45.44
,45.44
,45.37
,45.37
,45.37
,45.37
,45.32
,45.37
,45.50
,45.49
,45.40
,45.33
,45.31
,45.31
,45.31
,45.39
,45.57
,45.53
,45.44
,45.37
,45.33
-0.070,45.31
,45.38
,45.53
,45.53
,45.42
,45.34
,45.32
,45.37
,45.37
,45.37
,45.31
,45.27
,45.34
,45.44
,45.40
,45.29
,45.25
,45.25
,45.31
,45.30
,45.25
,45.23
,45.28
,45.44
,45.46
,45.34
,45.26
,45.20
,45.18
,45.18
,45.18
,45.25
,45.29
,45.34
,45.37
,45.43
,45.40
,45.36
,45.30
,45.25
,45.19
,45.18
,45.18
,45.26
,45.41
,45.56
,45.53
,45.44
,45.34
,45.29
-0.070,45.25
,45.25
,45.29
,45.31
,45.31
,45.37
,45.48
,45.59
,45.71
,45.81
,45.82
,45.77
,45.72
,45.69
,45.76
,45.82
,45.74
,45.61
,45.51
,45.46
,45.44
,45.44
,45.44
,45.44
,45.54
,45.71
,45.73
,45.62
,45.52
,45.50
,45.49
,45.50
,45.60
,45.77
,45.78
,45.67
,45.58
,45.57
,45.57
,45.70
,45.81
,45.69
,45.59
,45.57
,45.57
,45.63
,45.63
,45.57
,45.52
,45.50
-0.070,45.50
,45.50
,45.50
,45.50
,45.45
,45.44
,45.59
,45.64
,45.55
,45.50
,45.56
,45.71
,45.82
,45.82
,45.67
,45.53
,45.41
,45.39
,45.53
,45.69
,45.77
,45.82
,45.73
,45.55
,45.44
,45.52
,45.57
,45.49
,45.39
,45.37
,45.32
,45.31
,45.35
,45.50
,45.51
,45.42
,45.37
,45.34
,45.31
,45.31
,45.43
,45.51
,45.44
,45.44
,45.56
,45.56
,45.50
,45.50
,45.57
,45.55
-0.070,45.45
,45.46
,45.57
,45.54
,45.45
,45.39
,45.37
,45.44
,45.57
,45.56
,45.50
,45.59
,45.69
,45.64
,45.57
,45.57
,45.66
,45.73
,45.64
,45.54
,45.50
,45.57
,45.69
,45.69
,45.61
,45.54
,45.50
,45.57
,45.71
,45.82
,45.83
,45.84
,45.89
,45.83
,45.67
,45.56
,45.50
,45.50
,45.47
,45.44
,45.43
,45.44
,45.57
,45.63
,45.51
,45.41
,45.36
,45.31
,45.37
,45.50
-0.070,45.47
,45.38
,45.34
,45.44
,45.57
,45.63
,45.63
,45.61
,45.44
,45.28
,45.25
,45.33
,45.37
,45.29
,45.19
,45.13
,45.12
,45.25
,45.31
,45.22
,45.10
,45.03
,44.99
,45.05
,45.12
,45.14
,45.12
,45.06
,44.99
,44.92
,44.92
,44.89
,44.86
,44.86
,44.86
,44.92
,44.99
,45.05
,45.10
,45.05
,44.95
,44.87
,44.80
,44.75
,44.73
,44.71
,44.73
,44.82
,44.91
,44.82
-0.070,44.73
,44.70
,44.70
,44.68
,44.67
,44.60
,44.60
,44.60
,44.70
,44.83
,44.92
,44.88
,44.86
,44.86
,44.86
,44.86
,44.86
,44.86
,44.75
,44.64
,44.57
,44.54
,44.54
,44.50
,44.48
,44.48
,44.53
,44.54
,44.54
,44.60
,44.60
,44.55
,44.54
,44.48
,44.48
,44.48
,44.54
,44.67
,44.80
,44.86
,44.84
,44.75
,44.63
,44.60
,44.73
,44.68
,44.59
,44.52
,44.48
,44.54
-0.087,44.63
,44.60
,44.61
,44.60
,44.55
,44.62
,44.68
,44.67
,44.60
,44.67
,44.62
,44.67
,44.60
,44.61
,44.73
,44.80
,44.75
,44.61
,44.60
,44.58
,44.60
,44.57
,44.49
,44.48
,44.42
,44.42
,44.52
,44.48
,44.49
,44.48
,44.51
,44.44
,44.38
,44.36
,44.35
,44.35
,44.44
,44.44
,44.41
,44.48
,44.46
,44.37
,44.35
,44.41
,44.48
,44.41
,44.46
,44.41
,44.48
,44.40
-0.087,44.33
,44.28
,44.27
,44.28
,44.35
,44.42
,44.35
,44.35
,44.39
,44.42
,44.43
,44.36
,44.35
,44.40
,44.34
,44.35
,44.48
,44.48
,44.44
,44.42
,44.48
,44.57
,44.62
,44.61
,44.57
,44.60
,44.60
,44.62
,44.57
,44.49
,44.45
,44.44
,44.48
,44.48
,44.48
,44.48
,44.48
,44.46
,44.42
,44.40
,44.35
,44.35
,44.35
,44.41
,44.48
,44.60
,44.55
,44.47
,44.41
,44.40
-0.087,44.45
,44.54
,44.55
,44.47
,44.38
,44.32
,44.28
,44.28
,44.35
,44.48
,44.44
,44.35
,44.30
,44.35
,44.35
,44.35
,44.28
,44.22
,44.28
,44.40
,44.41
,44.36
,44.33
,44.29
,44.30
,44.34
,44.41
,44.48
,44.42
,44.31
,44.21
,44.14
,44.09
,44.09
,44.09
,44.09
,44.22
,44.35
,44.35
,44.30
,44.23
,44.16
,44.11
,44.09
,44.09
,44.10
,44.16
,44.25
,44.35
,44.41
-0.105,44.41
,44.41
,44.41
,44.48
,44.43
,44.35
,44.28
,44.19
,44.16
,44.16
,44.16
,44.16
,44.16
,44.22
,44.30
,44.41
,44.35
,44.25
,44.19
,44.16
,44.16
,44.16
,44.16
,44.22
,44.35
,44.48
,44.48
,44.44
,44.39
,44.35
,44.30
,44.28
,44.28
,44.35
,44.41
,44.42
,44.32
,44.23
,44.22
,44.28
,44.41
,44.48
,44.40
,44.31
,44.28
,44.35
,44.41
,44.41
,44.32
,44.23
-0.105,44.16
,44.15
,44.11
,44.09
,44.09
,44.16
,44.27
,44.20
,44.16
,44.16
,44.22
,44.22
,44.20
,44.16
,44.22
,44.28
,44.22
,44.16
,44.09
,44.09
,44.09
,44.19
,44.21
,44.17
,44.28
,44.24
,44.16
,44.12
,44.09
,44.22
,44.24
,44.22
,44.28
,44.24
,44.17
,44.17
,44.22
,44.17
,44.16
,44.23
,44.28
,44.23
,44.22
,44.31
,44.41
,44.48
,44.44
,44.36
,44.25
,44.28
-0.105,44.33
,44.26
,44.22
,44.27
,44.36
,44.41
,44.31
,44.22
,44.22
,44.34
,44.41
,44.35
,44.25
,44.18
,44.16
,44.26
,44.37
,44.38
,44.32
,44.25
,44.22
,44.17
,44.16
,44.16
,44.16
,44.22
,44.28
,44.35
,44.41
,44.41
,44.41
,44.41
,44.37
,44.35
,44.33
,44.29
,44.28
,44.28
,44.29
,44.34
,44.35
,44.35
,44.38
,44.41
,44.41
,44.39
,44.36
,44.35
,44.35
,44.35
-0.122,44.38
,44.41
,44.48
,44.48
,44.48
,44.37
,44.29
,44.22
,44.16
,44.16
,44.16
,44.16
,44.16
,44.16
,44.22
,44.22
,44.28
,44.31
,44.35
,44.41
,44.41
,44.37
,44.30
,44.22
,44.16
,44.22
,44.35
,44.46
,44.54
,44.54
,44.54
,44.44
,44.31
,44.24
,44.22
,44.28
,44.28
,44.35
,44.35
,44.30
,44.28
,44.32
,44.46
,44.48
,44.41
,44.35
,44.29
,44.28
,44.28
,44.28
-0.122,44.35
,44.41
,44.50
,44.60
,44.60
,44.60
,44.56
,44.51
,44.48
,44.48
,44.48
,44.48
,44.44
,44.41
,44.38
,44.35
,44.29
,44.28
,44.28
,44.35
,44.35
,44.35
,44.35
,44.35
,44.35
,44.35
,44.35
,44.35
,44.35
,44.35
,44.35
,44.38
,44.41
,44.47
,44.50
,44.54
,44.60
,44.67
,44.73
,44.73
,44.78
,44.76
,44.74
,44.70
,44.62
,44.57
,44.54
,44.48
,44.48
,44.46
-0.140,44.42
,44.43
,44.44
,44.48
,44.48
,44.55
,44.69
,44.72
,44.62
,44.54
,44.54
,44.54
,44.55
,44.54
,44.54
,44.56
,44.69
,44.73
,44.65
,44.59
,44.54
,44.54
,44.54
,44.54
,44.54
,44.60
,44.73
,44.75
,44.67
,44.60
,44.58
,44.55
,44.54
,44.54
,44.60
,44.72
,44.82
,44.80
,44.72
,44.67
,44.62
,44.62
,44.62
,44.61
,44.60
,44.60
,44.60
,44.66
,44.67
,44.73
-0.140,44.80
,44.80
,44.80
,44.74
,44.68
,44.67
,44.67
,44.69
,44.83
,44.97
,44.99
,44.99
,44.99
,44.99
,45.05
,45.05
,44.96
,44.82
,44.72
,44.67
,44.67
,44.67
,44.67
,44.67
,44.73
,44.89
,44.99
,44.92
,44.84
,44.80
,44.80
,44.80
,44.92
,44.97
,44.85
,44.76
,44.73
,44.80
,44.80
,44.80
,44.75
,44.73
,44.83
,44.92
,44.91
,44.84
,44.77
,44.73
,44.73
,44.82
-0.140,44.96
,44.96
,44.84
,44.77
,44.76
,44.80
,44.79
,44.76
,44.73
,44.80
,44.92
,44.89
,44.81
,44.74
,44.73
,44.71
,44.70
,44.72
,44.73
,44.80
,44.86
,44.96
,45.05
,45.06
,45.05
,44.99
,44.99
,45.05
,45.09
,45.05
,44.96
,44.86
,44.77
,44.73
,44.73
,44.73
,44.73
,44.73
,44.68
,44.67
,44.67
,44.73
,44.74
,44.80
,44.80
,44.76
,44.73
,44.73
,44.68
,44.67
-0.140,44.67
,44.67
,44.73
,44.80
,44.80
,44.73
,44.68
,44.67
,44.67
,44.73
,44.80
,44.86
,44.92
,44.89
,44.81
,44.73
,44.67
,44.67
,44.79
,44.86
,44.89
,44.86
,44.86
,44.90
,44.79
,44.68
,44.67
,44.80
,44.77
,44.68
,44.60
,44.57
,44.60
,44.69
,44.78
,44.71
,44.62
,44.64
,44.77
,44.86
,44.92
,44.87
,44.70
,44.61
,44.67
,44.71
,44.61
,44.55
,44.56
,44.60
-0.140,44.57
,44.54
,44.54
,44.67
,44.69
,44.63
,44.56
,44.50
,44.48
,44.48
,44.48
,44.48
,44.54
,44.61
,44.72
,44.64
,44.54
,44.48
,44.44
,44.48
,44.60
,44.67
,44.64
,44.55
,44.48
,44.54
,44.62
,44.67
,44.66
,44.57
,44.51
,44.53
,44.54
,44.64
,44.73
,44.80
,44.81
,44.74
,44.64
,44.56
,44.54
,44.55
,44.69
,44.81
,44.86
,44.89
,44.89
,44.83
,44.71
,44.61
-0.140,44.54
,44.49
,44.48
,44.48
,44.48
,44.48
,44.49
,44.50
,44.50
,44.50
,44.48
,44.48
,44.54
,44.68
,44.77
,44.73
,44.67
,44.67
,44.67
,44.73
,44.73
,44.61
,44.54
,44.60
,44.67
,44.62
,44.58
,44.60
,44.70
,44.68
,44.57
,44.54
,44.63
,44.64
,44.60
,44.56
,44.60
,44.67
,44.60
,44.49
,44.48
,44.60
,44.57
,44.48
,44.41
,44.41
,44.54
,44.58
,44.50
,44.48
-0.157,44.54
,44.60
,44.55
,44.50
,44.48
,44.48
,44.56
,44.63
,44.57
,44.46
,44.38
,44.35
,44.35
,44.35
,44.50
,44.60
,44.56
,44.48
,44.48
,44.57
,44.67
,44.73
,44.73
,44.73
,44.80
,44.73
,44.58
,44.48
,44.45
,44.48
,44.55
,44.63
,44.67
,44.62
,44.55
,44.48
,44.54
,44.60
,44.54
,44.48
,44.60
,44.69
,44.73
,44.79
,44.68
,44.54
,44.54
,44.58
,44.50
,44.48
-0.157,44.50
,44.54
,44.56
,44.52
,44.48
,44.54
,44.60
,44.53
,44.49
,44.63
,44.73
,44.74
,44.80
,44.78
,44.64
,44.51
,44.48
,44.56
,44.67
,44.58
,44.48
,44.41
,44.35
,44.35
,44.41
,44.54
,44.67
,44.64
,44.58
,44.51
,44.46
,44.41
,44.41
,44.41
,44.48
,44.54
,44.67
,44.68
,44.67
,44.66
,44.67
,44.73
,44.67
,44.59
,44.51
,44.44
,44.41
,44.38
,44.41
,44.49
-0.157,44.62
,44.63
,44.52
,44.43
,44.41
,44.39
,44.37
,44.36
,44.44
,44.54
,44.56
,44.50
,44.42
,44.38
,44.35
,44.35
,44.35
,44.35
,44.39
,44.47
,44.56
,44.67
,44.63
,44.52
,44.42
,44.35
,44.35
,44.35
,44.41
,44.54
,44.60
,44.57
,44.49
,44.42
,44.35
,44.34
,44.30
,44.28
,44.28
,44.35
,44.42
,44.54
,44.54
,44.44
,44.37
,44.35
,44.45
,44.54
,44.54
,44.44
-0.157,44.35
,44.29
,44.28
,44.28
,44.28
,44.35
,44.48
,44.49
,44.38
,44.32
,44.28
,44.28
,44.28
,44.36
,44.48
,44.53
,44.48
,44.42
,44.41
,44.41
,44.42
,44.54
,44.60
,44.50
,44.37
,44.35
,44.34
,44.35
,44.31
,44.28
,44.28
,44.35
,44.48
,44.54
,44.54
,44.54
,44.60
,44.60
,44.51
,44.39
,44.35
,44.40
,44.45
,44.50
,44.54
,44.54
,44.48
,44.40
,44.34
,44.39
-0.157,44.50
,44.51
,44.47
,44.42
,44.41
,44.41
,44.48
,44.56
,44.58
,44.50
,44.39
,44.32
,44.28
,44.28
,44.36
,44.48
,44.54
,44.60
,44.60
,44.60
,44.54
,44.54
,44.54
,44.60
,44.62
,44.56
,44.44
,44.36
,44.36
,44.48
,44.56
,44.60
,44.51
,44.41
,44.41
,44.50
,44.50
,44.41
,44.36
,44.40
,44.37
,44.35
,44.42
,44.54
,44.50
,44.42
,44.35
,44.35
,44.35
,44.33
-0.157,44.35
,44.41
,44.54
,44.48
,44.40
,44.41
,44.47
,44.48
,44.48
,44.43
,44.35
,44.35
,44.48
,44.54
,44.48
,44.43
,44.41
,44.48
,44.52
,44.40
,44.35
,44.41
,44.48
,44.54
,44.54
,44.56
,44.50
,44.38
,44.41
,44.40
,44.31
,44.37
,44.48
,44.54
,44.48
,44.35
,44.35
,44.37
,44.31
,44.37
,44.48
,44.54
,44.60
,44.56
,44.44
,44.35
,44.41
,44.37
,44.29
,44.22
-0.157,44.22
,44.21
,44.27
,44.40
,44.42
,44.33
,44.28
,44.35
,44.35
,44.35
,44.28
,44.30
,44.41
,44.43
,44.36
,44.28
,44.28
,44.28
,44.24
,44.28
,44.40
,44.48
,44.41
,44.41
,44.48
,44.54
,44.60
,44.56
,44.46
,44.41
,44.48
,44.44
,44.46
,44.54
,44.54
,44.48
,44.48
,44.48
,44.54
,44.44
,44.41
,44.48
,44.50
,44.40
,44.30
,44.25
,44.22
,44.29
,44.44
,44.48
-0.157,44.46
,44.38
,44.31
,44.28
,44.23
,44.22
,44.22
,44.22
,44.22
,44.22
,44.22
,44.28
,44.28
,44.35
,44.41
,44.47
,44.50
,44.54
,44.60
,44.60
,44.56
,44.51
,44.44
,44.35
,44.28
,44.22
,44.22
,44.22
,44.22
,44.22
,44.28
,44.35
,44.41
,44.48
,44.54
,44.54
,44.51
,44.46
,44.37
,44.29
,44.23
,44.22
,44.27
,44.28
,44.23
,44.22
,44.22
,44.28
,44.40
,44.48
-0.157,44.49
,44.42
,44.31
,44.28
,44.28
,44.37
,44.48
,44.41
,44.30
,44.29
,44.41
,44.38
,44.31
,44.26
,44.22
,44.28
,44.40
,44.33
,44.28
,44.35
,44.38
,44.28
,44.20
,44.16
,44.16
,44.28
,44.35
,44.28
,44.32
,44.35
,44.32
,44.25
,44.22
,44.23
,44.35
,44.38
,44.29
,44.28
,44.34
,44.41
,44.48
,44.48
,44.48
,44.48
,44.45
,44.38
,44.27
,44.18
,44.20
,44.32
-0.157,44.41
,44.44
,44.41
,44.41
,44.41
,44.38
,44.25
,44.22
,44.28
,44.29
,44.20
,44.13
,44.09
,44.09
,44.09
,44.24
,44.35
,44.27
,44.17
,44.16
,44.24
,44.28
,44.25
,44.16
,44.10
,44.16
,44.28
,44.29
,44.21
,44.12
,44.09
,44.17
,44.28
,44.25
,44.16
,44.18
,44.26
,44.22
,44.16
,44.09
,44.09
,44.17
,44.28
,44.19
,44.10
,44.16
,44.22
,44.28
,44.29
,44.28
-0.157,44.17
,44.15
,44.16
,44.11
,44.09
,44.22
,44.24
,44.28
,44.28
,44.24
,44.11
,44.12
,44.22
,44.23
,44.16
,44.09
,44.05
,44.16
,44.22
,44.25
,44.20
,44.11
,44.05
,44.03
,44.03
,44.09
,44.16
,44.23
,44.28
,44.35
,44.30
,44.28
,44.29
,44.35
,44.33
,44.28
,44.25
,44.22
,44.22
,44.28
,44.28
,44.26
,44.12
,44.04
,44.03
,44.03
,44.03
,44.03
,43.98
,44.04
-0.175,44.16
,44.22
,44.22
,44.16
,44.16
,44.16
,44.22
,44.18
,44.06
,44.03
,44.09
,44.18
,44.22
,44.28
,44.25
,44.20
,44.11
,44.00
,43.93
,43.91
,43.96
,44.02
,43.97
,43.91
,43.87
,43.90
,43.98
,44.09
,44.16
,44.19
,44.18
,44.16
,44.10
,44.01
,43.92
,43.84
,43.80
,43.77
,43.77
,43.84
,43.90
,43.96
,44.03
,44.04
,44.09
,44.04
,43.98
,43.89
,43.84
,43.78
-0.175,43.78
,43.80
,43.78
,43.77
,43.76
,43.77
,43.80
,43.84
,43.84
,43.78
,43.78
,43.90
,43.96
,43.97
,43.92
,43.90
,43.90
,43.96
,44.03
,43.98
,43.90
,43.93
,44.03
,44.07
,44.03
,44.03
,44.03
,44.09
,43.99
,43.90
,43.96
,44.02
,43.97
,43.90
,43.85
,43.86
,43.94
,44.03
,43.98
,43.88
,43.84
,43.90
,43.96
,43.98
,44.03
,44.03
,43.96
,43.86
,43.79
,43.84
-0.175,43.96
,43.98
,43.96
,43.91
,43.89
,43.90
,43.90
,43.96
,43.96
,43.97
,44.03
,44.03
,44.03
,44.03
,44.01
,43.93
,43.84
,43.77
,43.72
,43.71
,43.78
,43.90
,43.96
,43.94
,43.86
,43.79
,43.72
,43.71
,43.71
,43.77
,43.84
,43.89
,43.84
,43.77
,43.71
,43.66
,43.71
,43.84
,43.84
,43.80
,43.72
,43.64
,43.59
,43.58
,43.64
,43.76
,43.84
,43.77
,43.70
,43.64
-0.175,43.61
,43.62
,43.71
,43.81
,43.80
,43.72
,43.64
,43.64
,43.70
,43.68
,43.64
,43.64
,43.71
,43.77
,43.84
,43.82
,43.73
,43.65
,43.64
,43.64
,43.69
,43.71
,43.67
,43.64
,43.64
,43.71
,43.84
,43.84
,43.76
,43.68
,43.71
,43.71
,43.71
,43.66
,43.71
,43.78
,43.84
,43.77
,43.77
,43.84
,43.90
,43.90
,43.83
,43.74
