"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
0.803,1547
0.803,1592
0.803,1584
0.803,1584
0.803,1603
0.803,1594
0.803,1626
0.803,1610
0.803,1627
0.803,1634
0.820,1650
0.820,1652
0.820,1675
0.820,1665
0.820,1699
0.820,1692
0.820,1707
0.820,1723
0.820,1727
0.820,1763
0.820,1746
0.820,1765
0.820,1756
0.820,1774
0.820,1783
0.820,1821
0.820,1817
0.820,1867
0.820,1868
0.820,1882
0.820,1895
0.838,1905
0.838,1900
0.838,1915
0.838,1927
0.838,1944
0.838,1946
0.838,1950
0.838,1954
0.838,1955
0.838,1955
0.838,1946
0.838,1962
0.838,1983
0.838,1992
0.838,2001
0.855,1995
0.855,2010
0.855,2002
0.855,1988
0.855,1979
0.855,1983
0.855,1978
0.855,1962
0.855,1968
0.873,1990
0.873,1981
0.873,1980
0.873,1958
0.873,1937
0.873,1922
0.873,1930
0.873,1899
0.873,1908
0.890,1870
0.890,1872
0.890,1798
0.890,1813
0.890,1770
0.890,1713
0.890,1686
0.890,1617
0.890,1570
0.908,1529
0.908,1545
0.908,1514
0.908,1493
0.908,1479
0.908,1445
0.908,1408
0.908,1422
0.908,1808
0.908,1989
0.908,1896
0.908,1911
0.908,1895
0.908,1865
0.908,1849
0.908,1895
0.908,1880
0.908,1872
0.908,1791
0.908,1749
0.908,1712
0.908,1664
0.908,1502
0.908,1478
0.908,1461
0.908,1453
0.908,1459
0.908,1464
0.908,1467
0.908,1473
0.908,1474
0.908,1480
0.908,1480
0.908,1460
0.908,1440
0.908,1446
0.908,1418
0.908,1413
0.908,1400
0.908,1381
0.908,1384
0.908,1355
0.908,1355
0.908,1368
0.925,1350
0.925,1364
0.925,1333
0.925,1357
0.925,1323
0.925,1329
0.925,1342
0.925,1338
0.925,1316
0.925,1313
0.925,1309
0.925,1285
0.925,1288
0.925,1267
0.925,1253
0.925,1252
0.925,1237
0.925,1219
0.925,1225
0.925,1231
0.925,1211
0.925,1204
0.925,1192
0.925,1178
0.925,1174
0.925,1166
0.942,1157
0.942,1150
0.942,1148
0.942,1134
0.942,1104
0.942,1107
0.942,1098
0.942,1095
0.942,1088
0.942,1088
0.942,1083
0.942,1089
0.942,1092
0.942,1088
0.942,1091
0.942,1092
0.942,1102
0.942,1099
0.942,1098
0.942,1100
0.942,1103
0.942,1100
0.942,1105
0.942,1101
0.960,1109
0.960,1105
0.960,1112
0.960,1111
0.960,1126
0.960,1129
0.960,1137
0.960,1140
0.960,1148
0.960,1156
0.960,1176
0.960,1173
0.960,1186
0.960,1189
0.960,1199
0.960,1202
0.960,1210
0.960,1218
0.960,1233
0.960,1240
0.960,1251
0.960,1253
0.960,1253
0.960,1276
0.977,1274
0.977,1279
0.977,1292
0.977,1294
0.977,1298
0.977,1332
0.977,1344
0.977,1367
0.977,1382
0.977,1416
0.977,1458
0.977,1454
0.977,1486
0.977,1508
0.977,1529
0.977,1538
0.977,1550
0.977,1549
0.977,1543
0.977,1542
0.977,1513
0.977,1517
0.977,1483
0.977,1503
0.977,1503
0.977,1534
0.977,1546
0.977,1584
0.995,1589
0.995,1632
0.995,1630
0.995,1681
0.995,1659
0.995,1692
0.995,1694
0.995,1694
0.995,1702
0.995,1706
0.995,1726
0.995,1731
0.995,1708
0.995,1739
0.995,1759
0.995,1795
0.995,1770
0.995,1802
0.995,1743
0.995,1777
0.995,1768
0.995,1795
0.995,1756
0.995,1799
0.995,1811
0.995,1824
0.995,1859
0.995,1834
0.995,1904
0.995,1893
0.995,1938
0.995,1951
0.995,1949
0.995,1932
0.995,1980
0.995,1952
1.012,2008
1.012,1992
1.012,1995
1.012,2016
1.012,1999
1.012,2042
1.012,2048
1.012,2031
1.012,2069
1.012,2069
1.012,2049
1.012,2097
1.012,2094
1.012,2131
1.012,2118
1.012,2154
1.012,2167
1.012,2166
1.012,2190
1.012,2195
1.012,2212
1.012,2220
1.012,2222
1.012,2230
1.030,2248
1.030,2238
1.030,2259
1.030,2246
1.030,2251
1.030,2264
1.030,2272
1.030,2283
1.030,2294
1.030,2298
1.030,2292
1.030,2300
1.030,2298
1.030,2318
1.030,2305
1.030,2316
1.030,2305
1.030,2321
1.047,2312
1.047,2343
1.047,2320
1.047,2336
1.047,2336
1.047,2318
1.047,2327
1.047,2311
1.047,2320
1.047,2315
1.065,2312
1.065,2309
1.065,2314
1.065,2287
1.065,2277
1.065,2279
1.065,2266
1.065,2263
1.065,2258
1.065,2264
1.065,2248
1.065,2234
1.065,2224
1.065,2220
1.065,2205
1.082,2193
1.082,2171
1.082,2177
1.082,2146
1.082,2132
1.082,2119
1.082,2131
1.082,2091
1.082,2091
1.082,2061
1.082,2066
1.082,2054
1.082,2042
1.082,2028
1.082,2040
1.082,2036
1.082,2036
1.082,2006
1.100,1990
1.100,1964
1.100,1948
1.100,1944
1.100,1941
1.100,1938
1.100,1928
1.100,1912
1.100,1889
1.100,1864
1.100,1852
1.100,1815
1.100,1803
1.100,1777
1.100,1761
1.117,1756
1.117,1742
1.117,1730
1.117,1696
1.117,1663
1.117,1644
1.117,1614
1.117,1600
1.117,1569
1.117,1558
1.117,1515
1.117,1515
1.117,1479
1.117,1453
1.134,1442
1.134,1414
1.134,1391
1.134,1369
1.134,1344
1.134,1333
1.134,1333
1.134,1309
1.134,1293
1.134,1269
1.134,1252
1.134,1231
1.134,1214
1.134,
1.134,
1.152,
