"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
0.873,3696
0.873,3708
0.873,3764
0.873,3750
0.890,3811
0.890,3805
0.890,3873
0.890,3859
0.890,3901
0.890,3897
0.890,3920
0.890,3906
0.890,3920
0.890,3874
0.908,3865
0.908,3860
0.908,3859
0.908,3859
0.908,3899
0.908,3900
0.908,3916
0.908,3894
0.908,3919
0.908,3893
0.908,3908
0.908,3901
0.908,3928
0.925,3925
0.925,3917
0.925,3904
0.925,3929
0.925,3959
0.925,3908
0.925,3957
0.925,3886
0.925,3910
0.925,3841
0.925,3855
0.925,3774
0.925,3779
0.925,3724
0.925,3721
0.925,3692
0.942,3665
0.942,3634
0.942,3646
0.942,3617
0.942,3580
0.942,3552
0.942,3464
0.942,3431
0.942,3385
0.942,3355
0.942,3347
0.960,3347
0.960,3354
0.960,3335
0.960,3278
0.960,3175
0.960,3139
0.960,3112
0.960,3049
0.960,3039
0.960,3060
0.960,3089
0.960,3049
0.960,3009
0.960,2977
0.960,2915
0.977,2902
0.977,2858
0.977,2787
0.977,2699
0.977,2661
0.977,2593
0.977,2550
0.977,2531
0.977,2525
0.977,2553
0.977,2528
0.977,2485
0.977,2430
0.977,2367
0.977,2306
0.995,2236
0.995,2192
0.995,2170
0.995,2159
0.995,2136
0.995,2127
0.995,2116
0.995,2083
0.995,2083
0.995,2053
0.995,2044
0.995,2022
0.995,2039
0.995,2028
0.995,2042
0.995,2035
0.995,2037
1.012,2025
1.012,2024
1.012,2011
1.012,2001
1.012,1956
1.012,1939
1.012,1914
1.012,1904
1.012,1913
1.012,1907
1.012,1915
1.012,1883
1.012,1900
1.012,1885
1.030,1924
1.030,1933
1.030,1965
1.030,1976
1.030,2017
1.030,2036
1.030,2075
1.030,2128
1.030,2172
1.030,2284
1.047,2279
1.047,2310
1.047,2372
1.047,2575
1.047,2575
1.047,2503
1.047,2625
1.065,2522
1.065,2690
1.065,2629
1.065,2845
1.065,2852
1.065,3004
1.065,3033
1.065,3110
1.065,3148
1.065,3211
1.065,3268
1.082,3276
1.082,3389
1.082,3362
1.082,3443
1.082,3447
1.082,3539
1.082,3546
1.082,3660
1.082,3683
1.100,3774
1.100,3767
1.100,3787
1.100,3817
1.100,3806
1.100,3819
1.100,3804
1.100,3821
1.117,3806
1.117,3820
1.117,3774
1.117,3710
1.117,3648
1.117,3589
1.117,3589
1.134,3585
1.134,3519
1.134,3585
1.134,3554
1.134,3547
1.134,3532
1.134,3499
1.134,3470
1.152,3414
1.152,3342
1.152,3264
1.152,3224
1.152,3134
1.152,3097
1.152,2995
1.152,2961
1.152,2858
1.152,2809
1.169,2676
1.169,2680
1.169,2614
1.169,2591
1.169,2518
1.169,2441
1.169,2399
1.169,2326
1.169,2243
1.169,2176
1.187,2158
1.187,2123
1.187,2082
1.187,2020
1.187,1991
1.187,1942
1.187,1913
1.187,1914
1.204,1914
1.204,1892
1.204,1894
1.204,1858
1.204,1860
1.204,1870
1.204,1879
1.204,1919
1.204,1930
1.222,1969
1.222,1984
1.222,2033
1.222,2055
1.222,2106
1.222,2124
1.222,2197
1.222,2223
1.222,2362
1.239,2386
1.239,2485
1.239,2523
1.239,2589
1.239,2636
1.239,2687
1.239,2750
1.239,2829
1.239,2917
1.257,3004
1.257,3126
1.257,3175
1.257,3274
1.257,3316
1.257,3382
1.257,3416
1.274,3488
1.274,3547
1.274,3603
1.274,3610
1.274,3653
1.274,3682
1.274,3740
1.274,3767
1.274,3773
1.292,3776
1.292,3765
1.292,3750
1.292,3676
1.292,3687
1.292,3634
1.292,3610
1.292,3584
1.292,3548
1.309,3558
1.309,3520
1.309,3484
1.309,3508
1.309,3494
1.309,3506
1.309,3447
1.309,3383
1.309,3277
1.326,3197
1.326,3036
1.326,2987
1.326,2920
1.326,2832
1.326,2791
1.326,2705
1.326,2681
1.326,2619
1.326,2617
1.344,2560
1.344,2555
1.344,2491
1.344,2479
1.344,2479
1.344,2392
1.344,2347
1.344,2260
1.344,2228
1.344,2212
1.344,2160
1.344,2138
1.344,2115
1.344,2066
1.361,2041
1.361,2014
1.361,1985
1.361,1974
1.361,1959
1.361,1962
1.361,1950
1.361,1946
1.361,1952
1.361,1947
1.361,1964
1.361,1969
1.379,1983
1.379,2012
1.379,2037
1.379,2064
1.379,2105
1.379,2150
1.379,2190
1.379,2254
1.379,2293
1.379,2373
1.379,2387
1.379,2478
1.396,2481
1.396,2547
1.396,2518
1.396,2518
1.396,2594
1.396,2614
1.396,2695
1.396,2764
1.396,2819
1.396,2899
1.396,2920
1.414,3007
1.414,2974
1.414,3077
1.414,3039
1.414,3103
1.414,3069
1.414,3129
1.414,3103
1.414,3139
1.414,3105
1.414,3119
1.414,3071
1.431,3048
1.431,3016
1.431,2998
1.431,2951
1.431,2898
1.431,2868
1.431,2808
1.431,2736
1.431,2702
1.431,2678
1.431,2620
1.431,2530
1.449,2456
1.449,2415
1.449,2354
1.449,2303
1.449,2337
1.449,2337
1.449,2321
1.449,2219
1.449,2188
1.449,2141
1.449,2091
1.449,2005
1.466,1921
1.466,1873
1.466,1832
1.466,1782
1.466,1733
1.466,1712
1.466,1695
1.466,1706
1.484,1724
1.484,1766
1.484,1813
1.484,1879
1.484,1907
1.484,1984
1.484,2081
1.501,2170
1.501,2304
1.501,2410
1.501,2503
1.501,2587
1.501,2681
1.501,2785
1.501,2861
1.501,2952
1.518,3006
1.518,3076
1.518,3115
1.518,3161
1.518,3217
1.518,3268
1.518,3268
1.536,3280
1.536,3293
1.536,
1.536,
1.536,
