"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
0.279,3783
0.279,4214
0.279,3801
0.279,4242
0.279,3901
0.279,4319
0.279,3883
0.279,4257
0.279,3870
0.297,4183
0.297,3911
0.297,4202
0.297,3860
0.297,4191
0.297,4049
0.297,4091
0.297,4238
0.297,4032
0.297,4333
0.297,4216
0.297,4321
0.297,4258
0.297,4406
0.297,4290
0.297,4439
0.297,4383
0.314,4504
0.314,4477
0.314,4466
0.314,4480
0.314,4540
0.314,4596
0.314,4594
0.314,4688
0.314,4655
0.314,4689
0.314,4704
0.314,4807
0.314,4713
0.314,4834
0.314,4729
0.314,4929
0.314,4876
0.332,5011
0.332,4954
0.332,5081
0.332,4982
0.332,5119
0.332,4976
0.332,5037
0.332,5050
0.332,5235
0.332,5173
0.332,5173
0.332,5320
0.332,5207
0.332,5283
0.332,5246
0.349,5444
0.349,5364
0.349,5399
0.349,5320
0.349,5379
0.349,5408
0.349,5453
0.349,5436
0.349,5445
0.349,5418
0.349,5455
0.349,5469
0.349,5483
0.349,5561
0.349,5582
0.349,5649
0.349,5709
0.349,5772
0.349,5773
0.367,5869
0.367,5787
0.367,5902
0.367,5898
0.367,6008
0.367,6020
0.367,5979
0.367,5911
0.367,5993
0.367,6178
0.367,6310
0.367,6271
0.367,6452
0.367,6452
0.367,6421
0.367,6634
0.367,6619
0.384,6682
0.384,6699
0.384,6774
0.384,6628
0.384,6808
0.384,6795
0.384,6846
0.384,6819
0.384,7010
0.384,6904
0.384,7014
0.384,6996
0.384,7071
0.384,7014
0.384,7121
0.384,7085
0.384,7213
0.384,7196
0.384,7311
0.401,7203
0.401,7340
0.401,7285
0.401,7375
0.401,7374
0.401,7414
0.401,7404
0.401,7458
0.401,7463
0.419,7498
0.419,7505
0.419,7521
0.419,7518
0.419,7528
0.419,7526
0.419,7524
0.419,7551
0.419,7547
0.419,7537
0.419,7553
0.419,7559
0.436,7562
0.436,7559
0.436,7573
0.436,7562
0.436,7572
0.436,7582
0.436,7588
0.436,7583
0.436,7585
0.436,7580
0.436,7583
0.436,7586
0.454,7587
0.454,7582
0.454,7591
0.454,7585
0.454,7592
0.454,7591
0.454,7591
0.454,7578
0.454,7585
0.454,7579
0.454,7581
0.454,7571
0.471,7572
0.471,7568
0.471,7573
0.471,7575
0.471,7573
0.471,7566
0.471,7567
0.471,7567
0.471,7564
0.471,7566
0.471,7567
0.471,7569
0.471,7574
0.471,7572
0.471,7570
0.471,7573
0.471,7572
0.489,7573
0.489,7571
0.489,7559
0.489,7565
0.489,7550
0.489,7554
0.489,7553
0.489,7545
0.489,7542
0.489,7543
0.489,7535
0.489,7536
0.489,7498
0.506,7488
0.506,7486
0.506,7483
0.506,7483
0.506,7478
0.506,7472
0.506,7460
0.506,7447
0.506,7437
0.506,7431
0.506,7418
0.524,7380
0.524,7354
0.524,7337
0.524,7337
0.524,7297
0.524,7267
0.524,7246
0.524,7216
0.524,7225
0.524,7199
0.541,7186
0.541,7178
0.541,7172
0.541,7094
0.541,6983
0.541,7006
0.541,6786
0.541,6681
0.541,6890
0.541,6736
0.541,6614
0.541,6693
0.541,6584
0.559,6641
0.559,6779
0.559,6811
0.559,6811
0.559,6863
0.559,6864
0.559,6856
0.559,6905
0.559,6743
0.559,6594
0.559,6470
0.576,6259
0.576,5996
0.576,5807
0.576,5614
0.576,5333
0.576,5144
0.576,5100
0.576,4876
0.576,4793
0.576,4628
0.576,4545
0.593,4335
0.593,4301
0.593,3979
0.593,3989
0.593,3688
0.593,3737
0.593,3490
0.593,3501
0.593,3429
0.593,3384
0.611,3263
0.611,3334
0.611,3227
0.611,3167
0.611,3044
0.611,2961
0.611,2900
0.611,2845
0.628,2750
0.628,2702
0.628,2649
0.628,2624
0.628,2614
0.628,2612
0.628,2608
0.628,2617
0.628,2615
0.628,2645
0.646,2626
0.646,2680
0.646,2671
0.646,2738
0.646,2730
0.646,2730
0.646,2850
0.646,2831
0.663,2946
0.663,2942
0.663,3075
0.663,3074
0.663,3231
0.663,3239
0.663,3432
0.663,3414
0.663,3522
0.681,3519
0.681,3679
0.681,3683
0.681,3788
0.681,3782
0.681,3957
0.681,3874
0.681,3808
0.681,3876
0.681,3845
0.681,3937
0.681,3989
0.681,4089
0.698,4133
0.698,4350
0.698,4426
0.698,4530
0.698,4699
0.698,4746
0.698,4920
0.698,5051
0.698,5038
0.698,5289
0.698,5262
0.716,5372
0.716,5372
0.716,5475
0.716,5612
0.716,5509
0.716,5777
0.716,5691
0.716,5947
0.716,5938
0.716,6194
0.733,6128
0.733,6399
0.733,6363
0.733,6643
0.733,6588
0.733,6797
0.733,6758
0.733,7017
0.733,7032
0.733,7302
0.750,7329
0.750,7423
0.750,7462
0.750,7494
0.750,7487
0.750,7525
0.750,7522
0.750,7539
0.750,7534
0.750,7550
0.750,7543
0.768,7570
0.768,7571
0.768,7582
0.768,7598
0.768,7609
0.768,7609
0.768,7641
0.768,7641
0.768,7636
0.785,7649
0.785,7641
0.785,7659
0.785,7650
0.785,7653
0.785,7649
0.785,7650
0.785,7649
0.785,7649
0.785,7670
0.803,7664
0.803,7663
0.803,7659
0.803,7664
0.803,7651
0.803,7652
0.803,7644
0.803,7627
0.803,7609
0.803,7589
0.803,7552
0.803,7518
0.820,7494
0.820,7481
0.820,7436
0.820,7410
0.820,7364
0.820,7364
0.820,7339
0.820,7317
0.820,7298
0.820,7304
0.820,7301
0.820,7201
0.820,7076
0.838,6979
0.838,6979
0.838,6707
0.838,6530
0.838,6333
0.838,6096
0.838,5941
0.838,5784
0.838,5538
0.855,5401
0.855,5226
0.855,4991
0.855,4733
0.855,4508
0.855,4324
0.855,4156
0.855,4080
0.855,3894
0.855,3747
0.873,3565
0.873,3449
0.873,3300
0.873,3196
0.873,3104
0.873,3007
0.873,2941
0.873,2902
0.873,2801
0.873,2765
0.890,2768
0.890,2712
0.890,2646
0.890,2580
0.890,2547
0.890,2542
0.890,2557
0.890,2585
0.890,2554
0.890,2554
0.890,2555
0.908,2576
0.908,2550
0.908,2507
0.908,2528
0.908,2514
0.908,2573
0.908,2562
0.908,2605
0.908,2585
0.908,2655
0.908,2608
0.925,2638
0.925,2643
0.925,2716
0.925,2780
0.925,2884
0.925,2892
0.925,3027
0.925,3083
0.925,3150
0.925,3180
0.925,3427
0.925,3272
0.942,3294
0.942,3383
0.942,3526
0.942,3622
0.942,3755
0.942,3871
0.942,4042
0.942,4162
0.942,4244
0.942,4553
0.942,4577
0.942,5146
0.942,5146
0.960,5678
0.960,6003
0.960,6124
0.960,6481
0.960,6384
0.960,6785
0.960,6667
0.960,6822
0.960,6773
0.960,6923
0.960,6912
0.960,7022
0.960,7023
0.960,7155
0.960,7157
0.977,7236
0.977,7250
0.977,7258
0.977,7263
0.977,7325
0.977,7370
0.977,7442
0.977,7452
0.977,7475
0.977,7506
0.977,7541
0.977,7546
0.995,7575
0.995,7573
0.995,7566
0.995,7562
0.995,7595
0.995,7590
0.995,7623
0.995,7632
0.995,7657
0.995,7657
0.995,7663
0.995,7686
0.995,7684
0.995,7710
0.995,7697
0.995,7717
0.995,7712
0.995,7716
0.995,7714
1.012,7726
1.012,7718
1.012,7721
1.012,7700
1.012,7705
1.012,7649
1.012,7652
1.012,7641
1.012,7649
1.012,7640
1.012,7618
1.012,7611
1.012,7581
1.012,7573
1.012,7543
1.012,7519
1.012,7552
1.030,7528
1.030,7524
1.030,7502
1.030,7441
1.030,7412
1.030,7368
1.030,7347
1.030,7312
1.030,7294
1.030,7219
1.030,7164
1.030,7164
1.047,7157
1.047,7114
1.047,7074
1.047,7068
1.047,7001
1.047,6961
1.047,6900
1.047,6763
1.047,6706
1.047,6742
1.047,6539
1.047,6473
1.047,6511
1.047,6327
1.065,6335
1.065,6268
1.065,6160
1.065,6114
1.065,5788
1.065,5728
1.065,5727
1.065,5466
1.065,5261
1.065,5111
1.065,4842
1.065,4855
1.065,4864
1.065,4708
1.065,4505
1.065,4342
1.065,4174
1.082,3934
1.082,3786
1.082,3559
1.082,3490
1.082,3439
1.082,3439
1.082,3397
1.082,3261
1.082,3151
1.082,3070
1.082,3014
1.100,2898
1.100,2821
1.100,2728
1.100,2749
1.100,2694
1.100,2861
1.117,2923
1.117,3172
1.117,3183
1.117,3512
1.117,3543
1.117,3813
1.117,3869
1.134,4204
1.134,4213
1.134,4570
1.134,4587
1.134,4936
1.134,5088
1.134,5502
1.134,5659
1.134,6037
1.152,6265
1.152,6584
1.152,6833
1.152,7225
1.152,7334
1.152,7414
1.169,7444
1.169,7514
1.169,7522
1.169,7522
1.169,7581
1.169,7615
1.169,7620
1.169,7628
1.187,7640
1.187,7639
1.187,7644
1.187,7646
1.187,7638
1.187,7622
1.187,7603
1.187,7586
1.204,7563
1.204,7536
1.204,7510
1.204,7502
1.204,7421
1.204,7391
1.204,7375
1.204,7320
1.222,
1.222,
