"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
0.838,3290
0.838,3287
0.838,3218
0.838,3249
0.838,3203
0.838,3262
0.838,3171
0.838,3224
0.838,3164
0.838,3160
0.838,3095
0.838,3105
0.855,3054
0.855,3033
0.855,2978
0.855,2970
0.855,2919
0.855,2903
0.855,2873
0.855,2879
0.855,2875
0.855,2848
0.855,2801
0.855,2792
0.855,2772
0.855,2776
0.855,2781
0.873,2775
0.873,2736
0.873,2717
0.873,2703
0.873,2678
0.873,2669
0.873,2660
0.873,2628
0.873,2626
0.873,2592
0.873,2565
0.873,2515
0.873,2515
0.873,2464
0.890,2420
0.890,2364
0.890,2310
0.890,2285
0.890,2259
0.890,2254
0.890,2245
0.890,2222
0.890,2204
0.890,2189
0.908,2176
0.908,2150
0.908,2122
0.908,2123
0.908,2110
0.908,2109
0.908,2107
0.908,2102
0.908,2096
0.908,2085
0.908,2071
0.908,2054
0.908,2031
0.925,2020
0.925,2006
0.925,2006
0.925,2006
0.925,2007
0.925,2013
0.925,2001
0.925,2005
0.925,2002
0.925,2006
0.925,2020
0.942,2021
0.942,2021
0.942,2037
0.942,2037
0.942,2049
0.942,2033
0.942,2056
0.942,2024
0.942,2048
0.942,2048
0.942,2063
0.960,2058
0.960,2064
0.960,2058
0.960,2051
0.960,2045
0.960,2082
0.960,2090
0.960,2120
0.960,2127
0.960,2175
0.960,2246
0.977,2290
0.977,2373
0.977,2418
0.977,2481
0.977,2494
0.977,2510
0.977,2502
0.977,2515
0.977,2553
0.977,2625
0.995,2663
0.995,2691
0.995,2693
0.995,2732
0.995,2719
0.995,2742
0.995,2742
0.995,2749
0.995,2820
0.995,2869
0.995,2865
0.995,2880
0.995,2883
1.012,2912
1.012,2936
1.012,2980
1.012,3013
1.012,3062
1.012,3081
1.012,3101
1.012,3113
1.012,3148
1.012,3193
1.012,3234
1.012,3269
1.012,3285
1.030,3292
1.030,3304
1.030,3304
1.030,3304
1.030,3340
1.030,3326
1.030,3354
1.030,3353
1.030,3365
1.030,3383
1.030,3389
1.030,3399
1.030,3371
1.030,3335
1.047,3276
1.047,3272
1.047,3267
1.047,3267
1.047,3244
1.047,3256
1.047,3273
1.047,3269
1.047,3269
1.047,3283
1.047,3299
1.047,3290
1.047,3289
1.047,3228
1.065,3234
1.065,3183
1.065,3222
1.065,3193
1.065,3174
1.065,3200
1.065,3184
1.065,3160
1.065,3151
1.065,3137
1.065,3147
1.065,3105
1.065,3103
1.065,3082
1.065,3080
1.065,3052
1.065,3047
1.065,3001
1.065,3000
1.065,2947
1.082,2941
1.082,2909
1.082,2902
1.082,2889
1.082,2881
1.082,2847
1.082,2847
1.082,2796
1.082,2745
1.082,2765
1.082,2750
1.082,2755
1.082,2731
1.082,2730
1.082,2680
1.082,2675
1.082,2655
1.082,2630
1.100,2630
1.100,2608
1.100,2596
1.100,2555
1.100,2522
1.100,2506
1.100,2467
1.100,2444
1.100,2507
1.100,2502
1.100,2498
1.100,2462
1.100,2456
1.100,2434
1.100,2430
1.100,2421
1.100,2420
1.100,2410
1.100,2416
1.100,2402
1.100,2409
1.100,2365
1.100,2367
1.100,2320
1.100,2337
1.117,2334
1.117,2323
1.117,2324
1.117,2305
1.117,2306
1.117,2277
1.117,2307
1.117,2299
1.117,2280
1.117,2264
1.117,2268
1.117,2244
1.117,2253
1.117,2233
1.117,2247
1.117,2244
1.134,2234
1.134,2223
1.134,2227
1.134,2229
1.134,2246
1.134,2236
1.134,2244
1.134,2245
1.134,2234
1.134,2236
1.134,2242
1.134,2260
1.134,2261
1.134,2276
1.134,2281
1.134,2300
1.134,2296
1.134,2326
1.152,2324
1.152,2349
1.152,2343
1.152,2368
1.152,2368
1.152,2380
1.152,2381
1.152,2390
1.152,2411
1.152,2396
1.152,2423
1.152,2421
1.152,2443
1.152,2446
1.152,2475
1.152,2480
1.152,2513
1.152,2516
1.169,2571
1.169,2572
1.169,2620
1.169,2642
1.169,2688
1.169,2665
1.169,2710
1.169,2702
1.169,2753
1.169,2758
1.169,2825
1.169,2826
1.169,2850
1.169,2845
1.169,2864
1.169,2866
1.169,2879
1.169,2912
1.169,2933
1.169,2945
1.169,2956
1.169,2976
1.187,2984
1.187,2984
1.187,3002
1.187,3013
1.187,3042
1.187,3032
1.187,3054
1.187,3045
1.187,3068
1.187,3051
1.187,3081
1.187,3076
1.187,3084
1.187,3083
1.187,3091
1.187,3080
1.187,3101
1.187,3096
1.187,3123
1.187,3112
1.187,3150
1.187,3149
1.187,3176
1.187,3186
1.187,3211
1.187,3226
1.187,3261
1.187,3251
1.187,3260
1.187,3253
1.204,3253
1.204,3273
1.204,
1.204,
