"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
0.785,1088
0.785,1087
0.785,1095
0.785,1101
0.803,1110
0.803,1104
0.803,1118
0.803,1116
0.803,1125
0.803,1128
0.803,1152
0.803,1163
0.803,1203
0.803,1208
0.820,1254
0.820,1264
0.820,1264
0.820,1299
0.820,1318
0.820,1334
0.820,1348
0.820,1367
0.820,1375
0.820,1396
0.838,1415
0.838,1433
0.838,1468
0.838,1496
0.838,1519
0.838,1551
0.838,1564
0.838,1581
0.838,1601
0.838,1610
0.855,1636
0.855,1656
0.855,1682
0.855,1707
0.855,1739
0.855,1754
0.855,1771
0.855,1786
0.855,1812
0.855,1825
0.873,1856
0.873,1889
0.873,1919
0.873,1930
0.873,1955
0.873,1964
0.873,1986
0.873,1990
0.890,2002
0.890,2002
0.890,1989
0.890,2015
0.890,1985
0.890,1980
0.890,1981
0.890,2003
0.890,1992
0.908,2001
0.908,1985
0.908,1979
0.908,1973
0.908,1983
0.908,1963
0.908,1964
0.908,1941
0.908,1945
0.925,1922
0.925,1919
0.925,1886
0.925,1873
0.925,1858
0.925,1831
0.925,1813
0.925,1806
0.942,1797
0.942,1781
0.942,1758
0.942,1741
0.942,1704
0.942,1685
0.942,1675
0.942,1665
0.942,1656
0.942,1637
0.942,1629
0.960,1601
0.960,1587
0.960,1587
0.960,1581
0.960,1580
0.960,1550
0.960,1541
0.960,1536
0.960,1510
0.960,1511
0.960,1491
0.960,1463
0.960,1439
0.977,1427
0.977,1384
0.977,1349
0.977,1316
0.977,1311
0.977,1305
0.977,1304
0.977,1311
0.977,1303
0.977,1295
0.977,1292
0.995,1277
0.995,1263
0.995,1263
0.995,1266
0.995,1260
0.995,1258
0.995,1258
0.995,1255
0.995,1263
0.995,1269
0.995,1266
0.995,1271
1.012,1273
1.012,1283
1.012,1292
1.012,1292
1.012,1309
1.012,1320
1.012,1344
1.012,1367
1.012,1386
1.030,1412
1.030,1442
1.030,1465
1.030,1483
1.030,1504
1.030,1518
1.030,1537
1.030,1549
1.030,1572
1.030,1581
1.030,1602
1.047,1631
1.047,1673
1.047,1689
1.047,1747
1.047,1783
1.047,1844
1.047,1871
1.047,1909
1.047,1987
1.047,2022
1.047,2061
1.047,2144
1.065,2094
1.065,2163
1.065,2086
1.065,2134
1.065,2120
1.065,2138
1.065,2149
1.065,2149
1.065,2157
1.082,2175
1.082,2160
1.082,2169
1.082,2174
1.082,2174
1.082,2163
1.082,2141
1.082,2181
1.082,2138
1.082,2114
1.082,2100
1.100,2091
1.100,2095
1.100,2063
1.100,2055
1.100,2015
1.100,2009
1.100,1942
1.100,1927
1.100,1888
1.117,1925
1.117,1942
1.117,1938
1.117,1890
1.117,1864
1.117,1773
1.134,1699
1.134,1651
1.134,1591
1.134,1530
1.134,1477
1.134,1407
1.152,1370
1.152,1314
1.152,1277
1.152,1262
1.152,1249
1.152,1249
1.169,1240
1.169,1233
1.169,1230
1.169,1231
1.169,1247
1.169,1263
1.187,1276
1.187,1293
1.187,1322
1.187,1347
1.187,1372
1.204,1396
1.204,1431
1.204,1458
1.204,1502
1.204,1541
1.204,1579
1.204,1599
1.222,1616
1.222,1656
1.222,1704
1.222,1744
1.222,1796
1.222,1880
1.222,1940
1.239,1997
1.239,2023
1.239,2076
1.239,2103
1.239,2143
1.239,2188
1.257,2226
1.257,2260
1.257,2279
1.257,2301
1.257,2302
1.257,2302
1.257,2313
1.274,2303
1.274,2304
1.274,2298
1.274,2305
1.274,2287
1.274,2283
1.274,2267
1.274,2254
1.274,2221
1.292,2172
1.292,2147
1.292,2083
1.292,2039
1.292,1997
1.292,1938
1.309,1868
1.309,1846
1.309,1768
1.309,1657
1.309,1597
1.309,1520
1.309,1478
1.326,1428
1.326,1391
1.326,1344
1.326,1311
1.326,1282
1.326,1242
1.344,1220
1.344,1206
1.344,1196
1.344,1198
1.344,1207
1.344,1227
1.344,1248
1.361,1279
1.361,1279
1.361,1316
1.361,1355
1.361,1400
1.361,1457
1.379,1516
1.379,1588
1.379,1654
1.379,1745
1.379,1808
1.379,1882
1.396,1928
1.396,1986
1.396,2014
1.396,2078
1.396,2111
1.396,2176
1.396,2209
1.414,2257
1.414,2298
1.414,2334
1.414,2345
1.414,2369
1.414,2375
1.414,2384
1.431,2384
1.431,2388
1.431,2371
1.431,2364
1.431,2316
1.431,2285
1.431,2267
1.431,2229
1.449,2169
1.449,2122
1.449,2038
1.449,1921
1.449,1921
1.449,1877
1.449,1785
1.466,1747
1.466,1665
1.466,1650
1.466,1538
1.466,1493
1.466,1450
1.466,1433
1.466,1417
1.466,1360
1.484,1295
1.484,1240
1.484,1236
1.484,1250
1.484,1251
1.484,1251
1.484,1223
1.484,1223
1.501,1216
1.501,1213
1.501,1209
1.501,1220
1.501,1233
1.501,1254
1.501,1286
1.518,1336
1.518,1383
1.518,1462
1.518,1541
1.518,1623
1.518,1722
1.518,1792
1.536,1850
1.536,1881
1.536,1928
1.536,1928
1.536,1982
1.536,2069
1.536,2121
1.553,2199
1.553,2231
1.553,2283
1.553,2295
1.553,2349
1.553,2348
1.571,2390
1.571,2381
1.571,2383
1.571,2336
1.571,2329
1.571,2281
1.571,2254
1.571,2203
1.588,2188
1.588,2110
1.588,2020
1.588,1928
1.588,1845
1.588,1715
1.606,1635
1.606,1561
1.606,1495
1.606,1482
1.606,1426
1.606,1384
1.606,1347
1.606,1326
1.623,1284
1.623,1269
1.623,1256
1.623,1256
1.623,1232
1.623,1223
1.623,1223
1.641,1229
1.641,1252
1.641,1275
1.641,1316
1.641,1358
1.641,1403
1.641,1453
1.641,1522
1.658,1599
1.658,1678
1.658,1767
1.658,1841
1.658,1905
1.658,1991
1.658,2052
1.676,2118
1.676,2148
1.676,2191
1.676,2209
1.676,2244
1.693,2237
1.693,2214
1.693,2166
1.693,2092
1.693,2034
1.710,1953
1.710,1894
1.710,1845
1.710,1824
1.710,1787
1.710,1752
1.710,1729
1.710,1697
1.710,1674
1.710,1617
1.710,1561
1.710,1561
1.710,1562
1.710,1459
1.710,1597
1.693,1598
1.693,1316
1.710,1135
1.693,1184
1.693,1168
1.693,1216
1.693,1187
1.693,1217
1.693,1186
1.693,1246
1.693,1227
1.693,1240
1.693,1231
1.693,1284
1.693,1274
1.693,1316
1.693,1309
1.693,1341
1.693,1363
1.693,1381
1.693,1426
1.693,1438
1.693,1478
1.710,1495
1.710,1560
1.710,1596
1.710,1678
1.710,1701
1.710,1816
1.710,1815
1.710,1904
1.710,1907
1.710,1960
1.710,1960
1.710,1944
1.710,1992
1.710,
1.710,
1.728,
