"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
0.995,3291
0.995,3350
0.995,3292
1.012,3331
1.012,3255
1.012,3314
1.012,3251
1.012,3279
1.012,3214
1.012,3218
1.012,3184
1.012,3187
1.030,3126
1.030,3125
1.030,3079
1.030,3056
1.030,3025
1.030,3007
1.030,2994
1.030,2974
1.047,2974
1.047,2974
1.047,2951
1.047,2934
1.047,2930
1.047,2917
1.047,2914
1.047,2914
1.047,2927
1.047,2928
1.065,2932
1.065,2922
1.065,2900
1.065,2883
1.065,2872
1.065,2864
1.082,2881
1.082,2865
1.082,2873
1.082,2881
1.082,2872
1.082,2901
1.100,2916
1.100,2932
1.100,2962
1.100,2952
1.100,2966
1.100,2981
1.117,2988
1.117,3038
1.117,3041
1.117,3067
1.117,3053
1.134,3120
1.134,3079
1.134,3105
1.134,3076
1.134,3141
1.134,3141
1.134,3142
1.134,3219
1.134,3186
1.152,3224
1.152,3211
1.152,3254
1.152,3295
1.152,3300
1.152,3392
1.152,3390
1.152,3472
1.152,3458
1.169,3528
1.169,3485
1.169,3525
1.169,3505
1.169,3568
1.169,3544
1.169,3626
1.187,3595
1.187,3683
1.187,3651
1.187,3673
1.187,3637
1.187,3639
1.204,3649
1.204,3605
1.204,3588
1.204,3535
1.204,3518
1.204,3422
1.204,3449
1.204,3342
1.204,3376
1.222,3313
1.222,3319
1.222,3264
1.222,3264
1.222,3273
1.222,3236
1.222,3248
1.222,3177
1.222,3198
1.222,3172
1.239,3174
1.239,3141
1.239,3129
1.239,3115
1.239,3105
1.239,3095
1.239,3052
1.239,3054
1.239,2983
1.239,3056
1.239,2994
1.239,3072
1.257,2996
1.257,3001
1.257,2978
1.257,3003
1.257,3017
1.257,3055
1.257,3092
1.257,3118
1.257,3136
1.257,3100
1.257,3157
1.257,3131
1.257,3211
1.274,3184
1.274,3270
1.274,3181
1.274,3260
1.274,3195
1.274,3195
1.274,3308
1.274,3278
1.274,3322
1.274,3352
1.292,3370
1.292,3415
1.292,3415
1.292,3494
1.292,3450
1.292,3536
1.292,3456
1.292,3571
1.292,3510
1.292,3622
1.309,3578
1.309,3676
1.309,3656
1.309,3701
1.309,3655
1.309,3731
1.309,3691
1.309,3705
1.309,3717
1.309,3741
1.309,3753
1.309,3770
1.309,3766
1.309,3758
1.326,3759
1.326,3745
1.326,3788
1.326,3821
1.326,3869
1.326,3868
1.326,3844
1.326,3736
1.326,3736
1.326,3427
1.326,3148
1.326,3074
1.326,3025
1.326,3015
1.309,3035
1.309,2997
1.309,3018
1.326,3045
1.326,3080
1.326,3134
1.326,3162
1.326,3179
1.326,3193
1.326,3200
1.326,3205
1.344,3219
1.344,3228
1.344,3275
1.344,3264
1.344,3303
1.344,3295
1.344,3330
1.344,3299
1.361,3309
1.361,3294
1.361,3286
1.361,3254
1.361,3256
1.361,3222
1.379,3218
1.379,3192
1.379,3171
1.379,3160
1.379,3163
1.379,3142
1.379,3142
1.379,3138
1.396,3114
1.396,3081
1.396,3062
1.396,3055
1.396,3045
1.414,2997
1.414,2973
1.414,2914
1.414,2880
1.414,2859
1.414,2853
1.431,2845
1.431,2843
1.431,2841
1.431,2856
1.431,2869
1.431,2883
1.431,2902
1.431,2942
1.449,2973
1.449,3049
1.449,3089
1.449,3163
1.449,3230
1.466,3281
1.466,3349
1.466,3382
1.466,3454
1.466,3460
1.466,3503
1.484,3497
1.484,3534
1.484,3523
1.484,3548
1.501,3505
1.501,3471
1.501,3471
1.501,3420
1.501,3337
1.518,3276
1.518,3218
1.518,3195
1.518,3132
1.518,3144
1.518,3060
1.536,3071
1.536,2974
1.536,2980
1.536,2916
1.536,2929
1.553,2880
1.553,2881
1.553,2848
1.553,2874
1.553,2884
1.553,2902
1.571,2943
1.571,2942
1.571,2999
1.571,3015
1.571,3076
1.571,3098
1.588,3157
1.588,3200
1.588,3257
1.588,3297
1.588,3361
1.606,3397
1.606,3458
1.606,3463
1.606,3490
1.606,3469
1.623,3513
1.623,3513
1.623,3475
1.623,3470
1.623,3437
1.641,3400
1.641,3336
1.641,3248
1.641,3191
1.641,3118
1.658,3073
1.658,3045
1.658,3029
1.658,3004
1.658,2961
1.676,2921
1.676,2885
1.676,2881
1.676,2855
1.676,2854
1.693,2864
1.693,2875
1.693,2911
1.693,2937
1.693,2957
1.710,3011
1.710,3059
1.710,3104
1.710,3169
1.710,3209
1.728,3266
1.728,3287
1.728,3363
1.728,3390
1.728,3439
1.745,3458
1.745,3510
1.745,3498
1.745,3498
1.745,3522
1.745,3524
1.763,3517
1.763,
